Kode_Bank,Nama_BPR,Provinsi,Kabupaten_Kota,Latitude,Longitude,NPL_Neto,ROA,BOPO,LDR,KPMM,Cash_Ratio,delta_npl_net_1y,delta_roa_1y,delta_bopo_1y,delta_kpmm_1y,peer_city_npl_net_mean,peer_city_roa_mean,peer_city_bopo_mean,spatial_npl_net_mean,spatial_roa_mean,spatial_bopo_mean,predicted_deterioration_probability,risk_band,top_risk_drivers,data_quality_flag,data_quality_reason,shared_coordinate_flag
600116,PT Bank Perekonomian Rakyat Danamitra Surya,Provinsi Jawa Timur,Kota Surabaya,-7.329044,112.7463634,3.41,-8.16,207.8,33.11,84.71,63.37,3.41,10.71,-22.47999999999999,0.18999999999999773,9.432500000000001,1.56625,103.26375,21.4125,2.2875,88.79125,0.6760675800385502,High Risk,one-year ROA movement (+0.163); three-year BOPO trend (+0.072); loan growth (+0.068),False,,0
601291,PT BPR ARTA JAKARTA,Provinsi Banten,Kota Tangerang,-6.2331133,106.7326761,10.16,13.1,77.63,114.97,26.13,20.9,5.46,38.48,-45.25,7.419999999999998,16.304666666666666,0.7060000000000001,99.19866666666667,13.415000000000001,1.7966666666666669,105.73666666666666,0.6693390652922467,High Risk,one-year ROA movement (+0.110); ROA versus bank history (+0.105); three-year BOPO trend (+0.102),False,,0
601928,PT Bank Perekonomian Rakyat Juara Dana Abadi,Provinsi Sulawesi Utara,Kota Manado,1.485592,124.8440615,4.79,6.51,64.39,60.36,113.33,25.1,4.37,8.98,-53.510000000000005,-62.980000000000004,11.251999999999999,1.418,96.61000000000001,10.994,1.008,94.91600000000001,0.6668581770719108,High Risk,ROA versus bank history (+0.194); one-year ROA movement (+0.102); operating efficiency pressure (+0.030),False,,0
602049,PT Bank Perekonomian Rakyat Karya Prima Sentosa,Provinsi Banten,Kab. Tangerang,-6.2480201,106.6238242,17.77,5.9,69.81,105.48,75.49,11.2,-9.59,3.7700000000000005,-13.259999999999991,-36.980000000000004,12.170555555555556,2.2655555555555558,95.72722222222222,13.927999999999997,0.56,97.26200000000001,0.6637992232527216,High Risk,capital adequacy level (+0.085); ROA versus bank history (+0.081); one-year LDR movement (+0.059),False,,1
602562,Perumda BPR Citra Mas,Provinsi Sulawesi Selatan,Kab. Pangkajene Kepulauan,-4.8338276,119.5444173,66.37,89.36,67.32,100.0,183.6,1.26,43.03,-26.0,-118.49000000000001,99.05999999999999,,,,5.0625,-2.1799999999999997,125.59750000000001,0.6580645654001341,High Risk,ROA versus bank history (+0.060); three-year BOPO trend (+0.051); high NPL net (+0.046),True,ROA outside audit range,0
601102,Koperasi Jasa Bank Perekonomian Rakyat Bumi Arta (Skd),Provinsi Jawa Timur,Kab. Jombang,-7.5373176,112.2048795,27.76,9.81,91.22,109.25,57.72,42.98,14.990000000000002,5.98,11.959999999999994,3.5600000000000023,8.123333333333333,4.574999999999999,75.90166666666666,2.4475,2.0375,87.6175,0.6558131250994027,High Risk,high NPL net (+0.116); profitability level (+0.110); one-year ROA movement (+0.088),False,,0
602681,PT Bank Perekonomian Rakyat Dana Karunia Sejahtera,Provinsi Jawa Barat,Kab. Bekasi,-6.2682977,107.0730881,23.39,3.82,93.29,387.3,26.76,26.87,14.200000000000001,9.709999999999999,-44.760000000000005,1.490000000000002,16.627142857142857,-1.0142857142857142,100.06428571428572,27.463333333333335,-8.143333333333333,139.58666666666667,0.6554765616855776,High Risk,high NPL net (+0.117); one-year ROA movement (+0.057); funding pressure (+0.050),False,,0
601678,PT Bank Perekonomian Rakyat Dirgadhana Arthamas,Provinsi Jawa Timur,Kab. Sidoarjo,-7.3447267,112.6911949,13.88,7.87,65.85,410.11,109.02,95.15,10.55,-19.47,-11.150000000000006,-37.750000000000014,13.544736842105264,-1.1531578947368417,119.69526315789474,10.768571428571429,0.4842857142857144,99.86571428571428,0.6549272154108335,High Risk,deposit funding mix (+0.047); ROA versus bank history (+0.045); one-year LDR movement (+0.033),False,,0
602721,PT Bank Perekonomian Rakyat Bahteramas Raha (Perseroda),Provinsi Sulawesi Tenggara,Kab. Muna,-4.8186283,122.7232483,1.34,13.72,64.8,86.52,34.9,24.05,-9.41,9.450000000000001,-17.680000000000007,-32.77,,,,7.787142857142858,4.28,83.61,0.6532014428489091,High Risk,three-year BOPO trend (+0.197); one-year BOPO movement (+0.102); ROA versus bank history (+0.088),False,,0
601141,PT Bank Perekonomian Rakyat Arta Makmur Sejahtera,Provinsi Sulawesi Utara,Kota Kotamobagu,0.7342194,124.2850047,25.31,3.64,79.44,72.59,48.88,45.91,-1.7200000000000024,5.32,-30.49000000000001,-5.559999999999995,,,,9.2325,3.9025000000000003,82.29,0.6474195523033967,High Risk,one-year ROA movement (+0.082); high NPL net (+0.072); three-year BOPO trend (+0.058),False,,1
602749,PT BANK PEREKONOMIAN RAKYAT DANAFAST KALIMANTAN UTARA,Provinsi Kalimantan Timur,Kota Tarakan,3.3212551,117.5728025,25.18,3.76,73.1,122.19,58.23,22.78,14.74,3.5,-24.980000000000004,-6.93,,,,5.977500000000001,-1.66375,109.76374999999999,0.6438536804013266,High Risk,high NPL net (+0.116); one-year LDR movement (+0.048); three-year NPL net trend (+0.038),False,,0
601133,PT Bank Perekonomian Rakyat Artatama Sejahtera,Provinsi DKI Jakarta,Wil. Kota Jakarta Selatan,-6.2384516,106.7756436,0.74,6.18,65.98,85.1,23.82,29.31,0.69,16.66,-145.81,-85.13,22.779999999999998,-2.45,115.30000000000001,26.75,0.11,98.84,0.6404334257951687,High Risk,three-year BOPO trend (+0.184); ROA versus bank history (+0.180); one-year ROA movement (+0.092),False,,0
602569,PT Bank Perekonomian Rakyat Pesisir Layar Berkembang,Provinsi Nusa Tenggara Barat,Kab. Lombok Barat,-8.6012662,116.0828873,8.07,4.82,75.99,176.35,85.32,24.07,-7.989999999999998,7.8100000000000005,-44.94000000000001,4.089999999999989,9.305714285714284,3.5585714285714283,83.45857142857143,10.253333333333332,3.85,77.11333333333333,0.6376307639144256,High Risk,one-year ROA movement (+0.111); ROA versus bank history (+0.092); three-year BOPO trend (+0.088),False,,0
601112,PT Bank Perekonomian Rakyat Danamaster Bahtera,Provinsi Lampung,Kab. Lampung Selatan,-5.8623156,105.7423847,5.27,3.25,93.08,186.45,85.06,129.82,-16.48,15.06,-59.3,8.680000000000007,0.8300000000000001,14.98,62.61999999999999,11.319999999999999,2.9842857142857144,89.46428571428571,0.6312411219403704,High Risk,loan growth (+0.170); capital adequacy level (+0.132); one-year ROA movement (+0.062),False,,0
600216,PT BPR Artha Nusantara Abadi,Provinsi Jawa Tengah,Kota Semarang,-6.9998533,110.4426702,28.91,2.3,84.94,119.36,22.57,12.49,22.03,-0.30000000000000027,-0.09000000000000341,-6.23,18.299583333333334,0.6583333333333332,95.81208333333332,19.445999999999998,1.3039999999999998,89.52000000000001,0.6272123187553572,High Risk,high NPL net (+0.176); three-year NPL net trend (+0.092); one-year NPL net movement (+0.064),False,,0
601840,PT Bank Perekonomian Rakyat Nusapanida Kuta,Provinsi Bali,Kab. Badung,-8.7110895,115.1832922,9.38,3.83,75.32,73.9,88.3,25.96,2.710000000000001,1.38,-9.960000000000008,37.0,6.571521739130435,1.6702173913043479,87.30630434782609,5.793333333333333,2.4133333333333336,83.09666666666668,0.6260448086224308,High Risk,ROA versus bank history (+0.097); capital adequacy level (+0.087); one-year KPMM movement (+0.081),False,,0
601758,PT Bank Perekonomian Rakyat Buduran Deltapurnama,Provinsi Jawa Timur,Kab. Sidoarjo,-7.4248965,112.7201241,32.85,5.12,7.48,101.46,56.88,11.58,-3.1400000000000006,-0.14999999999999947,-56.28,-4.029999999999994,13.045526315789473,-1.08078947368421,121.23131578947371,9.52,-0.3014285714285713,109.01142857142858,0.6250578278158245,High Risk,high NPL net (+0.169); three-year BOPO trend (+0.118); one-year BOPO movement (+0.082),False,,0
600932,PT Bank Perekonomian Rakyat Arta Haksaprima,Provinsi Jawa Timur,Kab. Mojokerto,-7.5414809,112.5620949,8.7,15.77,55.54,277.57,109.83,28.32,3.2699999999999996,-1.740000000000002,1.9200000000000017,9.909999999999997,13.93142857142857,2.5399999999999996,84.4857142857143,14.23,3.185714285714286,85.88285714285715,0.6235270263194712,High Risk,ROA versus bank history (+0.082); capital adequacy level (+0.074); operating efficiency pressure (+0.069),False,,0
600076,PT BANK PEREKONOMIAN RAKYAT MULTI TATAPERKASA,Provinsi Sumatera Utara,Kota Medan,3.5760337,98.6585365,1.85,-0.43,103.28,182.31,114.21,97.03,1.78,7.67,-72.43,39.08,7.66125,1.26375,97.29125,5.99125,1.28625,97.16624999999999,0.6197673646549285,High Risk,three-year BOPO trend (+0.135); one-year ROA movement (+0.117); capital adequacy level (+0.055),False,,0
600068,PT Bank Perekonomian Rakyat Metropolitan Putra,Provinsi DKI Jakarta,Wil. Kota Jakarta Timur,-6.2156215,106.8699637,27.81,4.68,74.99,88.67,58.41,9.44,10.34,-2.37,8.459999999999994,-5.32,11.99,-3.445,163.79500000000002,10.738,-1.582,126.22600000000003,0.6191593777980071,High Risk,high NPL net (+0.172); three-year NPL net trend (+0.063); one-year LDR movement (+0.041),False,,0
602651,PT Bank Perekonomian Rakyat Duta Perdana,Provinsi Riau,Kota Pekanbaru,0.4887197,101.378742,23.91,2.4,84.03,243.36,63.62,23.81,10.67,-0.9300000000000002,-0.3199999999999932,-4.8600000000000065,9.295,0.360625,87.314375,9.51,1.89,87.10333333333334,0.6157932168259943,High Risk,ROA versus bank history (+0.080); high NPL net (+0.066); three-year NPL net trend (+0.041),False,,0
601134,PT Bank Perekonomian Rakyat Sentaosa Mandiri Jaya,Provinsi Jawa Timur,Kab. Lumajang,-8.1457234,113.2350397,18.13,0.26,99.59,153.92,161.98,134.39,5.119999999999999,-1.84,9.909999999999997,54.879999999999995,4.4799999999999995,3.545,75.2775,3.638333333333333,4.2700000000000005,74.91000000000001,0.6125833323317971,High Risk,loan growth (+0.153); three-year BOPO trend (+0.042); deposit growth (+0.034),False,,0
601871,PT. BPR Jati Lestari,Provinsi Jawa Timur,Kab. Sidoarjo,-7.4475531,112.6997077,0.0,0.88,125.04,0.0,371.76,0.0,0.0,6.05,-449.71,43.539999999999964,13.910000000000002,-0.9692105263157892,118.13763157894738,12.615,1.246666666666667,82.495,0.6102081643505496,High Risk,ROA versus bank history (+0.157); one-year ROA movement (+0.154); capital adequacy level (+0.063),False,,0
601290,PT Bank Perekonomian Rakyat Mitra Sejahtera Lestari,Provinsi Jawa Barat,Kota Bekasi,-6.2845164,106.9080126,0.0,0.0,0.0,0.0,0.0,0.0,-1.75,-4.2,-68.36,-18.73,17.79806451612903,-1.9029032258064518,122.65935483870967,20.845,-8.16125,171.75,0.6078498832769641,High Risk,three-year BOPO trend (+0.259); operating efficiency pressure (+0.247); one-year BOPO movement (+0.101),False,,0
601281,PT Bank Perekonomian Rakyat Alsaba Prima,Provinsi Jawa Barat,Kota Bekasi,-6.2474077,107.009208,20.78,-5.92,122.46,74.9,85.66,64.61,14.580000000000002,-5.04,-27.10000000000001,-41.730000000000004,17.127741935483872,-1.7119354838709677,118.70903225806451,10.675,2.355,85.4625,0.6074865442501641,High Risk,ROA versus bank history (+0.136); capital adequacy level (+0.055); one-year NPL net movement (+0.041),False,,0
601287,PT Bank Perekonomian Rakyat Interskala Mandiri Sejahtera,Provinsi Banten,Kota Tangerang,-6.1931952,106.69835,39.1,-5.11,161.31,46.94,166.0,39.39,24.480000000000004,-5.32,62.93000000000001,135.01,14.375333333333334,1.9200000000000002,93.62000000000002,16.3,1.1650000000000003,110.40500000000002,0.6054054426048229,High Risk,loan growth (+0.191); funding pressure (+0.102); three-year NPL net trend (+0.051),False,,0
601388,PT Bank Perekonomian Rakyat Artha Kramat,Provinsi Jawa Tengah,Kab. Tegal,-6.8811061,109.1894329,31.19,3.36,82.14,78.75,78.02,32.15,19.89,-0.7100000000000004,3.980000000000004,22.839999999999996,19.746000000000002,1.597,90.689,19.346249999999998,1.82875,89.10125000000001,0.602418240673508,High Risk,high NPL net (+0.160); loan growth (+0.054); three-year NPL net trend (+0.040),False,,0
602063,PT BPR Surya Prima Persada,Provinsi Banten,Kab. Tangerang,-6.2514328,106.6157935,21.11,1.49,88.67,156.47,88.17,13.14,16.32,-0.47,5.489999999999995,20.790000000000006,11.985000000000001,2.5105555555555554,94.67944444444444,17.0325,1.1550000000000002,97.01250000000002,0.6016106032686971,High Risk,loan growth (+0.107); one-year NPL net movement (+0.057); high NPL net (+0.051),False,,0
600909,PT Bank Perekonomian Rakyat Kerta Arthamandiri,Provinsi Jawa Timur,Kab. Malang,-8.010516,112.4552426,23.42,7.98,71.32,367.21,115.9,57.03,5.090000000000003,0.9200000000000008,-0.960000000000008,10.25,15.334285714285713,5.408571428571428,88.30333333333334,13.02875,13.068750000000001,77.48625,0.6008365967362886,High Risk,high NPL net (+0.137); three-year NPL net trend (+0.018); loan-to-deposit position (+0.016),False,,0
602047,PT Bank Perekonomian Rakyat Nusantara Bona Pasogit Tiga Puluh Satu,Provinsi Jawa Barat,Kab. Tasikmalaya,-6.2386172,106.7089556,26.26,3.43,87.58,86.7,24.3,16.25,2.5100000000000016,5.7,-21.840000000000003,4.440000000000001,9.879999999999999,0.836,94.32199999999999,5.08,0.97,92.375,0.6006725720401419,High Risk,high NPL net (+0.190); three-year BOPO trend (+0.085); one-year ROA movement (+0.071),False,,1
600788,PT Bank Perekonomian Rakyat Bintang Mitra Indonesia,Provinsi Jawa Timur,Kota Surabaya,-7.3278429,112.7663452,33.92,5.81,74.56,289.78,142.3,23.16,2.270000000000003,-2.1400000000000006,11.64,-13.579999999999984,7.525625000000001,0.693125,111.59125,19.24142857142857,-2.2414285714285715,123.53142857142858,0.6001294364093718,High Risk,high NPL net (+0.113); loan growth (+0.060); three-year NPL net trend (+0.039),False,,0
600603,PT. BPR Dhanatani Cepiring,Provinsi Jawa Tengah,Kab. Kendal,-6.9478364,110.1167317,5.87,9.57,69.51,71.71,66.66,59.73,3.66,-5.859999999999999,15.230000000000004,32.76,19.184,1.9940000000000002,86.303,18.67125,2.14625,85.61875,0.5986129863902935,High Risk,loan growth (+0.174); funding pressure (+0.072); capital adequacy level (+0.035),False,,0
602725,PT Bank Perekonomian Rakyat Bahteramas Buton Utara (Perseroda),Provinsi Sulawesi Tenggara,Kab. Buton,-4.9129564,122.2495905,17.53,0.62,94.05,81.78,134.48,44.32,9.990000000000002,22.59,-151.45,-11.850000000000023,0.0,-3.1,109.75000000000001,5.145714285714285,5.918571428571428,80.26857142857143,0.5974726682858288,High Risk,one-year ROA movement (+0.109); funding pressure (+0.095); three-year BOPO trend (+0.084),False,,0
600037,PT Bank Perekonomian Rakyat Puspita Sari,Provinsi DKI Jakarta,Wil. Kota Jakarta Barat,-6.2388071,106.7913684,18.05,-4.12,136.65,82.89,80.74,18.54,2.880000000000001,21.419999999999998,-6.739999999999981,-5.420000000000002,15.26,3.87,81.98,9.46,0.42,99.03,0.5922884794823776,High Risk,one-year ROA movement (+0.181); loan growth (+0.108); capital adequacy level (+0.069),False,,1
601792,PT Bank Perekonomian Rakyat Anugerah Artasentosa Prima,Provinsi DKI Jakarta,Wil. Kota Jakarta Barat,-6.1494027,106.8231897,17.88,7.37,66.3,43.09,178.14,8.45,17.88,-0.09999999999999964,0.0,25.289999999999992,15.345,-1.875,117.155,14.64375,-5.607500000000001,179.06625,0.5919677460877267,High Risk,loan growth (+0.073); high NPL net (+0.030); profitability level (+0.018),False,,0
600307,PT Bank Perekonomian Rakyat Panjawan Mitra Usaha,Provinsi Jawa Barat,Kab. Bandung,-6.9765751,107.6327749,20.4,4.16,61.17,205.37,33.42,18.31,16.099999999999998,0.77,-21.679999999999993,12.23,7.899333333333332,2.7846666666666664,87.30133333333333,12.302857142857144,-1.06,105.94285714285714,0.5907389940195139,High Risk,three-year BOPO trend (+0.075); operating efficiency pressure (+0.045); one-year BOPO movement (+0.042),False,,0
600575,PT Bank Perekonomian Rakyat Weleri Jayapersada,Provinsi Jawa Tengah,Kab. Kendal,-7.0357629,110.0873611,39.75,0.37,96.58,225.06,31.62,19.57,17.45,0.07,3.9200000000000017,-0.5599999999999987,15.796000000000001,2.914,83.59599999999999,14.04857142857143,3.4342857142857146,82.69428571428571,0.5869609474965147,High Risk,high NPL net (+0.137); three-year NPL net trend (+0.093); loan growth (+0.082),False,,0
601757,PT Bank Perekonomian Rakyat Artamulya Bumimukti,Provinsi Jawa Timur,Kab. Sidoarjo,-7.3823857,112.7512433,15.97,3.85,81.4,288.89,155.32,37.41,5.290000000000001,2.79,-13.379999999999995,37.94,13.489736842105264,-1.0473684210526313,119.28605263157897,27.01833333333333,-2.0449999999999995,117.76666666666665,0.5855540134757395,High Risk,loan growth (+0.088); funding pressure (+0.061); high NPL net (+0.035),False,,0
601911,PT Bank Perekonomian Rakyat Kredit Mandiri Sulawesi Selatan Sejahtera,Provinsi Sulawesi Selatan,Kota Makassar,-5.1603033,119.4417464,4.44,0.96,93.91,145.53,46.75,28.12,3.6400000000000006,4.33,-35.640000000000015,-23.11,4.332857142857143,-2.16,120.97142857142858,5.286666666666666,-1.2916666666666667,115.59166666666665,0.5848040066940725,High Risk,three-year BOPO trend (+0.086); funding pressure (+0.067); three-year capital trend (+0.045),False,,0
600070,PT. BPR Siwa Raharja Utama,Provinsi Jawa Barat,Kab. Bekasi,-6.2675266,107.1271288,0.0,0.0,0.0,0.0,0.0,0.0,-28.99,-1.2,-107.13,-93.64,17.740952380952383,-0.8323809523809524,104.50666666666666,22.13,-1.69,115.285,0.5826578732216614,High Risk,three-year BOPO trend (+0.234); operating efficiency pressure (+0.177); one-year LDR movement (+0.118),False,,1
