Tahun,Bulan,Longitude,Latitude,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,Piutang_Murabahah,Piutang_Istishna,Piutang_Multijasa,Piutang_Qardh,Piutang_Sewa,Pembiayaan_Mudharabah,Pembiayaan_Musyarakah,Pembiayaan_Lainnya,Salam,Agunan_yang_Diambil_Alih,Tabungan_Wadiah,Tabungan_Mudharabah,Deposito_Mudharabah,Cadangan_Kerugian_Penurunan_Nilai_1,Cadangan_Kerugian_Penurunan_Nilai_2,Liabilitas_Segera,Liabilitas_kepada_BI,Liabilitas_kepada_Bank_Lain,Pembiayaan_Diterima,Liabilitas_Lainnya,Dana_Syirkah_Temporer,Pendapatan_setelah_distribusi_bagi_hasil,Pendapatan_dari_penyaluran_dana,Beban_Operasional,Zakat,Laba_Rugi_Bersih,KPMM,NPF_Neto,NPF_Gross,ROA,BOPO,FDR,Cash_Ratio,NI
2014,12,,,PT Bank Perekonomian Rakyat Syariah Karya Mugi Sentosa,Kota Surabaya,Provinsi Jawa Timur,620113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,,,PT Bank Perekonomian Rakyat Syariah Tulen Amanah,Kab. Lombok Tengah,Provinsi Nusa Tenggara Barat,620009,19425644.0,14125796.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,3863038.0,9619400.0,264029.0,,21089.0,0.0,1107956.0,0.0,,,2827814.0,4154528.0,1230980.0,0.0,1524161.0,31.0,4.56,,8.0,,105.0,4900025.0,
2014,12,,,PT Bank Perekonomian Rakyat Syariah Dana Moneter,Kota Makassar,Provinsi Sulawesi Selatan,620030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,,,PT Bank Perekonomian Rakyat Syariah Situbondo,Kab. Situbondo,Provinsi Jawa Timur,620081,10392332.0,5598942.0,0.0,0.0,25310.0,0.0,0.0,800000.0,,0.0,,600570.0,1859192.0,243400.0,94030.0,,6446.0,0.0,742594.0,0.0,,,1872796.0,1912240.0,1333803.0,0.0,506692.0,497.81,4.85,,5.81,,65.19,3489691.0,
2014,12,,,PT Bank Perekonomian Rakyat Syariah Carana Kiat Andalas,Kab. Agam,Provinsi Sumatera Barat,620064,14540080.0,11432296.0,0.0,0.0,5844.0,0.0,0.0,0.0,,0.0,,7953799.0,0.0,4425355.0,252230.0,,351920.0,0.0,1426612.0,0.0,,,1900317.0,2559893.0,2830228.0,0.0,-937592.0,3.13,45.38,,-6.45,,89.58,2672362.0,
2014,12,,,PT Bank Perekonomian Rakyat Syariah Fadhilah Kota Bengkulu (Perseroda),Kota Bengkulu,Provinsi Bengkulu,620184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,,,PT Bank Perekonomian Rakyat Syariah Almabrur Babadan,Kab. Ponorogo,Provinsi Jawa Timur,620073,22749015.0,16757831.0,0.0,0.0,3200.0,0.0,0.0,0.0,,0.0,,2815.0,8322875.0,5029760.0,558916.0,,3669.0,0.0,3277677.0,0.0,,,3138628.0,4514291.0,2499115.0,14793.0,531800.0,58.69,5.18,,2.6,,75.0,5226348.0,
2014,12,,,PT Bank Pembiayaan Rakyat Syariah Jam Gadang Perseroda,Kota Bukittinggi,Provinsi Sumatera Barat,620185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT. BPRS Rif'atul Ummah,Kab. Bogor,Provinsi Jawa Barat,620068,7511788.0,4141426.0,242161.0,0.0,766499.0,504327.0,0.0,8900.0,,0.0,,1534883.0,0.0,1820500.0,96352.0,,74192.0,0.0,1753835.0,0.0,,,1246295.0,1465424.0,1131391.0,0.0,85195.0,33.0,12.54,,113.0,,99.0,558844.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Sarana Prima Mandiri,Kab. Pamekasan,Provinsi Jawa Timur,620127,25349838.0,11439173.0,0.0,0.0,3858920.0,448483.0,0.0,617238.0,,0.0,,8220883.0,280228.0,11756701.0,184020.0,,42904.0,0.0,2319635.0,40301.0,,,3061186.0,4463882.0,2674709.0,0.0,329931.0,13.76,12.34,,1.3,,68.46,7902512.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Tunas Artha Jaya Abadi,Kab. Kediri,Provinsi Jawa Timur,620200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT BANK PEREKONOMIAN RAKYAT SYARIAH AL MAKMUR,Kota Payakumbuh,Provinsi Sumatera Barat,620132,63517961.0,28500751.0,0.0,0.0,0.0,0.0,0.0,17699368.0,,0.0,,15101934.0,1312455.0,34664179.0,407060.0,,80033.0,0.0,6794841.0,888889.0,,,6222113.0,10126204.0,5380485.0,0.0,672528.0,11.0,1.73,,2.0,,79.45,14942309.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Lantabur Tebuireng,Kab. Jombang,Provinsi Jawa Timur,620098,84052263.0,48303465.0,0.0,2086265.0,5117600.0,0.0,155000.0,295000.0,,0.0,,2556214.0,49048416.0,23740913.0,1074086.0,,92304.0,0.0,1005394.0,0.0,,,8747626.0,11938627.0,5379128.0,68626.0,2859022.0,9.0,6.93,,3.86,,74.26,26713055.0,
2015,12,,,PT BPRS Barakah Nawaitul Ikhlas,Kota Solok,Provinsi Sumatera Barat,620123,6323709.0,4209684.0,0.0,270946.0,0.0,0.0,0.0,0.0,,0.0,,72027.0,3446403.0,1665400.0,54935.0,,13592.0,0.0,34271.0,0.0,,,1020629.0,1330456.0,782546.0,0.0,216075.0,25.33,2.98,,3.93,,72.22,1643559.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Kabupaten Ngawi Perseroda,Kab. Ngawi,Provinsi Jawa Timur,620183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Bangka Belitung,Kota Pangkal Pinang,Provinsi Kep. Bangka Belitung,620076,477258877.0,252155639.0,0.0,4384220.0,1293346.0,0.0,0.0,58395951.0,,0.0,,6680421.0,141221367.0,258438791.0,5167541.0,,1030921.0,0.0,3391666.0,0.0,,,48115205.0,79885031.0,35367638.0,0.0,12750684.0,20.58,14.05,,3.05,,73.51,138687141.0,
2015,12,,,PT. BPRS Muamalat Yotefa,Kab. Jayapura,Provinsi Papua,620067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT. BPRS Asri Madani Nusantara,Kab. Jember,Provinsi Jawa Timur,620033,20789919.0,13516719.0,0.0,725317.0,31651.0,398105.0,78000.0,500000.0,,0.0,,0.0,6556154.0,4411487.0,112972.0,,116015.0,0.0,4874139.0,1663038.0,,,2177799.0,3525371.0,1569607.0,14333.0,555468.0,20.5,1.78,,3.35,,78.16,4634406.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Mentari Sejahtera,Kab. Ponorogo,Provinsi Jawa Timur,620180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT BPRS Magetan (Perseroda),Kab. Magetan,Provinsi Jawa Timur,620165,16593130.0,10336138.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2528317.0,207365.0,4200600.0,85107.0,,17844.0,0.0,9932.0,3150124.0,,,1478063.0,1875378.0,1141025.0,0.0,302853.0,87.22,0.47,,1.83,,62.4,6036263.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Saruma Sejahtera Halmahera Selatan,Kab. Halmahera Selatan,Provinsi Maluku Utara,620182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT BANK PEREKONOMIAN RAKYAT ARTHA MADANI,Kota Bekasi,Provinsi Jawa Barat,620088,149277012.0,102544966.0,0.0,0.0,320409.0,0.0,0.0,7772500.0,,0.0,,22175372.0,677040.0,32574017.0,1370957.0,,1908546.0,0.0,78103252.0,0.0,,,18659825.0,29257439.0,12206989.0,175461.0,6277375.0,12.0,2.93,,5.61,,77.02,23377836.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Syarikat Madani,Kota Batam,Provinsi Kep. Riau,620121,106333043.0,82512229.0,0.0,8976283.0,3146957.0,0.0,0.0,0.0,,0.0,,0.0,6856432.0,36125682.0,615033.0,,1873001.0,0.0,49148135.0,0.0,,,15382645.0,21968624.0,12622373.0,0.0,2154191.0,12.8,3.19,,2.13,,220.17,8677101.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Fajar Sejahtera Bali,Kab. Badung,Provinsi Bali,620026,7394842.0,2312553.0,0.0,1927122.0,0.0,0.0,1795226.0,0.0,,0.0,,1262.0,2040490.0,1375500.0,421894.0,,43217.0,0.0,0.0,10000.0,,,2379935.0,2552168.0,2271760.0,2551.0,85205.0,73.47,6.61,,1.19,,82.36,1426647.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Sampang Perseroda,Kab. Sampang,Provinsi Jawa Timur,620166,77828592.0,50577099.0,0.0,103459.0,10000.0,2500.0,11958833.0,0.0,,0.0,,8709124.0,0.0,13343055.0,1731145.0,,238443.0,0.0,39093473.0,1250000.0,,,7152049.0,12089176.0,5027395.0,45083.0,1767286.0,24.62,7.01,,1.66,,101.23,12027952.0,
2015,12,,,PT BPRS Bhakti Haji,Kab. Malang,Provinsi Jawa Timur,620048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT. BANK PEREKONOMIAN RAKYAT SYARIAH DINAR ASHRI,Kota Mataram,Provinsi Nusa Tenggara Barat,620104,158816561.0,94657122.0,0.0,200000.0,3486097.0,0.0,14000000.0,163600.0,,0.0,,0.0,53214352.0,59824082.0,895212.0,,2660420.0,0.0,18513377.0,0.0,,,13051741.0,20924877.0,6625020.0,159500.0,4738455.0,27.0,3.6,,3.67,,87.15,41923090.0,
2015,12,,,PT BPRS Gajahtongga KotoPiliang,Kota Sawahlunto,Provinsi Sumatera Barat,620162,14562350.0,12228521.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8421885.0,0.0,3558400.0,607970.0,,12770.0,0.0,695335.0,0.0,,,2395684.0,2770114.0,2293405.0,0.0,72474.0,14.0,13.34,,1.0,,86.0,2851571.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Botani Bina Rahmah,Kab. Bogor,Provinsi Jawa Barat,620061,18681590.0,8540060.0,0.0,0.0,595766.0,0.0,3137237.0,125000.0,,0.0,,3354357.0,0.0,9221000.0,307747.0,,763686.0,0.0,632148.0,0.0,,,2331153.0,3439440.0,1792326.0,0.0,513551.0,43.25,5.62,,2.42,,74.82,5001959.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Insan Cita,Kab. Bogor,Provinsi Jawa Barat,620069,17570521.0,10769694.0,0.0,290109.0,41613.0,0.0,1565204.0,0.0,,0.0,,3672377.0,1616838.0,6883989.0,197681.0,,202422.0,0.0,695345.0,0.0,,,2489375.0,3192649.0,2229746.0,0.0,165694.0,31.6,30.45,,-2.77,,76.68,3820644.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Rahma Syariah,Kab. Kediri,Provinsi Jawa Timur,620150,6894883.0,3009274.0,0.0,0.0,0.0,0.0,1371603.0,0.0,,0.0,,2053282.0,0.0,3137900.0,58500.0,,10713.0,0.0,56401.0,0.0,,,961054.0,1217181.0,908636.0,0.0,43021.0,39.36,20.26,,0.69,,64.39,2177300.0,
2015,12,,,PT BPRS Bumi Rinjani,Kota Batu,Provinsi Jawa Timur,620109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT BPRS Bogor Tegar Beriman,Kab. Bogor,Provinsi Jawa Barat,620177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Gaido Indonesia,Kab. Cianjur,Provinsi Jawa Barat,620043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Margirizki Bahagia,Kab. Bantul,Provinsi D.I. Yogyakarta,620017,45258459.0,24249399.0,0.0,13267.0,0.0,0.0,749146.0,7088559.0,,0.0,,4766179.0,2423551.0,25327900.0,374636.0,,33741.0,0.0,3760409.0,3194430.0,,,4224266.0,7041138.0,2887408.0,0.0,1239809.0,15.76,3.73,,3.93,,99.0,11137362.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Annisa Mukti,Kab. Sidoarjo,Provinsi Jawa Timur,620135,9527753.0,6175305.0,0.0,0.0,0.0,0.0,0.0,760000.0,,0.0,,0.0,1576376.0,3200000.0,72313.0,,44608.0,0.0,1366277.0,0.0,,,2264897.0,2683599.0,1667571.0,10072.0,549102.0,45.15,0.92,,6.42,,145.2,2165553.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Cibitung,Kota Bekasi,Provinsi Jawa Barat,620020,135682700.0,114390837.0,0.0,299622.0,5000.0,0.0,0.0,2500000.0,,0.0,,23372989.0,981668.0,31680614.0,2528744.0,,1137262.0,0.0,60728236.0,0.0,,,18387798.0,28689001.0,10309424.0,120000.0,5877227.0,,,,,,,18553246.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Situbondo,Kab. Situbondo,Provinsi Jawa Timur,620081,9624249.0,6031077.0,0.0,73789.0,39321.0,0.0,0.0,0.0,,0.0,,373402.0,1558846.0,406000.0,192900.0,,10582.0,0.0,325093.0,0.0,,,1952919.0,1990187.0,1581597.0,0.0,381590.0,159.27,4.9,,4.49,,68.49,3355887.0,
2015,12,,,PT BPRS Harta Insan Karimah,Kota Tangerang,Provinsi Banten,620012,473747207.0,225169958.0,0.0,800553.0,143437.0,0.0,950000.0,185392234.0,,0.0,,6277590.0,48315685.0,331133800.0,6125073.0,,968938.0,0.0,23995169.0,0.0,,,38496212.0,75169970.0,25358506.0,329414.0,9635357.0,15.1,4.94,,3.0,,102.7,51309498.0,
2015,12,,,PT Bank Pembiayaan Rakyat Syariah Jam Gadang Perseroda,Kota Bukittinggi,Provinsi Sumatera Barat,620185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Musyarakah Ummat Indonesia,Kota Tangerang,Provinsi Banten,620007,5012950.0,2378648.0,0.0,0.0,40615.0,0.0,149100.0,476000.0,,0.0,,529505.0,551994.0,2258315.0,22369.0,,25610.0,0.0,81467.0,0.0,,,721429.0,1231016.0,1076062.0,0.0,-348689.0,41.96,44.16,,-10.08,,62.31,1270847.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Al Hijrah Thayibah,Kab. Malang,Provinsi Jawa Timur,620198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Patriot Bekasi Perseroda,Kota Bekasi,Provinsi Jawa Barat,620108,67072479.0,27266584.0,0.0,2725666.0,97814.0,0.0,0.0,6431733.0,,0.0,,8109196.0,923270.0,28337295.0,1813809.0,,78796.0,0.0,10349184.0,0.0,,,6689019.0,8687008.0,4542824.0,0.0,2005536.0,53.17,7.49,,3.59,,77.99,29166807.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Baktimakmur Indah,Kab. Sidoarjo,Provinsi Jawa Timur,620022,149482697.0,59053101.0,0.0,1272753.0,881000.0,0.0,0.0,59311277.0,,0.0,,9389781.0,52714935.0,28391595.0,1538275.0,,667535.0,0.0,31270839.0,0.0,,,16213183.0,24217107.0,9052093.0,194734.0,6099848.0,122.48,7.14,,5.56,,84.31,27814364.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Arsa Sejahtera,Kota Batu,Provinsi Jawa Timur,620079,31146114.0,17803296.0,0.0,0.0,0.0,0.0,0.0,2273655.0,,0.0,,0.0,3415314.0,8887800.0,1736940.0,,45516.0,0.0,11218197.0,0.0,,,1540851.0,4892140.0,6429270.0,0.0,-4899616.0,32.9,39.91,,-15.73,,163.19,7117518.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Bangun Drajat Warga,Kab. Bantul,Provinsi D.I. Yogyakarta,620018,71673752.0,28283729.0,0.0,276437.0,7800.0,400087.0,14363497.0,3645535.0,,0.0,,24814962.0,17854826.0,18044082.0,1047295.0,,41768.0,0.0,2284482.0,0.0,,,6022606.0,7620577.0,4275175.0,41019.0,1539196.0,16.32,8.81,,2.58,,77.37,23058433.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Al Falah,Kab. Banyuasin,Provinsi Sumatera Selatan,620040,17581880.0,10182395.0,0.0,1079735.0,100.0,0.0,0.0,0.0,,0.0,,154689.0,4139927.0,3609700.0,135898.0,,29025.0,0.0,6505289.0,0.0,,,2905087.0,3710047.0,1848752.0,0.0,928955.0,34.46,4.9,,6.65,,66.52,5856590.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Rabbaniah,Kab. Bandung,Provinsi Jawa Barat,620002,40053017.0,21082880.0,0.0,7123907.0,534488.0,0.0,0.0,804478.0,,0.0,,12344874.0,641636.0,20518500.0,1370601.0,,265112.0,0.0,2249662.0,0.0,,,6967790.0,9304976.0,5574451.0,12000.0,1143128.0,,,,,,,10703017.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Bhakti Sumekar Perseroda,Kab. Sumenep,Provinsi Jawa Timur,620085,523195347.0,322880165.0,0.0,0.0,38734301.0,0.0,4058963.0,6932145.0,,0.0,,95968740.0,475364.0,156309188.0,3577166.0,,1071294.0,0.0,140021279.0,15277774.0,,,41458306.0,66438767.0,25145779.0,0.0,12423041.0,47.24,1.36,,3.65,,73.67,117529688.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Vitka Central,Kota Batam,Provinsi Kep. Riau,620134,49585928.0,43138042.0,0.0,339518.0,803543.0,0.0,0.0,0.0,,0.0,,606503.0,6590998.0,22966438.0,2158686.0,,179809.0,0.0,16453511.0,0.0,,,5253340.0,9855213.0,5352014.0,0.0,-190597.0,12.58,14.48,,-0.22,,100.38,7220443.0,
2015,12,,,PT BPRS Bumi Rinjani Probolinggo,Kab. Probolinggo,Provinsi Jawa Timur,620105,12428693.0,7846798.0,0.0,0.0,0.0,0.0,0.0,3406350.0,,15000.0,,213833.0,1972411.0,4875120.0,343756.0,,6152.0,0.0,3640523.0,0.0,,,1155267.0,2335136.0,2135282.0,0.0,-521748.0,16.62,21.72,,3.71,,91.74,369220.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Rizky Barokah,Kota Tangerang Selatan,Provinsi Banten,620199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Hijra Alami,Wil. Kota Jakarta Selatan,Provinsi DKI Jakarta,620138,17908318.0,7580381.0,0.0,1832742.0,475665.0,0.0,0.0,2904130.0,,0.0,,1442822.0,291225.0,7572796.0,524526.0,,29765.0,0.0,2841201.0,2708331.0,,,2236660.0,3538060.0,1720959.0,0.0,475300.0,21.0,9.67,,2.65,,91.0,4450507.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Tulen Amanah,Kab. Lombok Tengah,Provinsi Nusa Tenggara Barat,620009,24214619.0,14955823.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,5652310.0,11863200.0,300910.0,,38393.0,0.0,908381.0,0.0,,,2838400.0,4496353.0,1327069.0,0.0,1602144.0,33.0,12.45,,6.8,,85.38,8886469.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Almabrur Babadan,Kab. Ponorogo,Provinsi Jawa Timur,620073,24496523.0,17817826.0,0.0,0.0,1582.0,0.0,0.0,0.0,,0.0,,3615.0,11752843.0,5437473.0,363852.0,,6516.0,0.0,648705.0,0.0,,,3381957.0,4431815.0,2678546.0,26160.0,971802.0,0.0,3.41,,0.0,,0.0,5236479.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Central Syariah Utama,Kota Surakarta/Solo,Provinsi Jawa Tengah,620137,9999007.0,5689728.0,0.0,936919.0,125417.0,301437.0,19868.0,100000.0,,0.0,,1154259.0,823571.0,3026000.0,193702.0,,113630.0,0.0,3747147.0,0.0,,,770518.0,1392379.0,1244441.0,0.0,-366122.0,13.65,13.42,,-3.66,,83.51,1496850.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Ummah,Kab. Bogor,Provinsi Jawa Barat,620004,178386559.0,125363266.0,3126160.0,56345.0,5465002.0,1103076.0,338750.0,4281500.0,,0.0,,102528002.0,2336863.0,49490836.0,2221707.0,,104536.0,0.0,5479256.0,0.0,,,22379441.0,28361921.0,16080308.0,433335.0,4645132.0,,,,,,,38814427.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Amal Mulia,Kab. Sleman,Provinsi D.I. Yogyakarta,620117,30250552.0,20755624.0,0.0,626470.0,130036.0,1268116.0,80281.0,377727.0,,0.0,,1664974.0,1431025.0,20386906.0,124108.0,,44323.0,0.0,1606277.0,0.0,,,3100533.0,4936044.0,2379502.0,36038.0,647689.0,20.27,3.7,,2.56,,98.96,3836990.0,
2015,12,,,PT BPRS Bumi Rinjani Malang,Kota Malang,Provinsi Jawa Timur,620078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT BPRS Hidayah,Wil. Kota Jakarta Barat,Provinsi DKI Jakarta,620119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT BPRS Haji Miskin,Kab. Tanah Datar,Provinsi Sumatera Barat,620099,35146031.0,23815656.0,0.0,500360.0,0.0,275672.0,1340625.0,0.0,,0.0,,280582.0,8666250.0,8026300.0,379524.0,,90623.0,0.0,11957744.0,1500000.0,,,3686317.0,6108405.0,2963855.0,15735.0,613470.0,17.98,3.0,,2.25,,92.55,8832392.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Sejahtera,Kab. Gresik,Provinsi Jawa Timur,620050,67546333.0,31646405.0,0.0,25693.0,2081550.0,0.0,323333.0,9677987.0,,0.0,,17257305.0,31126105.0,12536900.0,2012996.0,,21196.0,0.0,951335.0,400000.0,,,9066075.0,10366222.0,11173981.0,0.0,-2065634.0,12.94,5.54,,-3.17,,120.37,19430199.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Bekasi,Kota Bekasi,Provinsi Jawa Barat,620015,185165100.0,95039272.0,0.0,12915137.0,159440.0,0.0,0.0,40321133.0,,0.0,,14796019.0,410426.0,109974874.0,2775337.0,,0.0,0.0,38447658.0,0.0,,,17445557.0,32292927.0,12642592.0,109250.0,3653183.0,14.0,4.44,,3.0,,90.3,32589859.0,
2015,12,,,PT. BPRS Jabal Tsur,Kab. Pasuruan,Provinsi Jawa Timur,620103,33096986.0,7805282.0,0.0,10326041.0,46706.0,0.0,0.0,2810000.0,,0.0,,3913193.0,6506577.0,10192342.0,1251585.0,,411611.0,0.0,9805314.0,0.0,,,5631472.0,7633287.0,6964183.0,0.0,-1333731.0,8.4,44.81,,-4.03,,115.0,7693106.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Karya Mugi Sentosa,Kota Surabaya,Provinsi Jawa Timur,620113,46900376.0,18235067.0,0.0,930367.0,21115156.0,0.0,263798.0,97333.0,,0.0,,15671638.0,2501010.0,10773549.0,937377.0,,133265.0,0.0,915839.0,6524757.0,,,6393436.0,7284620.0,5872313.0,0.0,552049.0,25.49,9.27,,1.24,,111.76,4976813.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Kotabumi (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620131,96018853.0,29233292.0,0.0,35755030.0,228500.0,0.0,329004.0,0.0,,0.0,,10139366.0,148642.0,20714452.0,978142.0,,858791.0,0.0,46275118.0,2928559.0,,,9359531.0,16931645.0,5901134.0,0.0,2578142.0,19.33,2.01,,3.44,,77.02,29283081.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Nurul Ikhwan,Kab. Polewali Mandar,Provinsi Sulawesi Barat,620045,886938.0,934853.0,0.0,0.0,30250.0,0.0,0.0,0.0,,0.0,,398.0,433470.0,0.0,411393.0,,1148.0,0.0,262260.0,0.0,,,234558.0,237166.0,334824.0,0.0,-114682.0,57.83,63.0,,13.02,,115.16,185833.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Balerong Bunta,Kab. Tanah Datar,Provinsi Sumatera Barat,620197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Insani,Kab. Bekasi,Provinsi Jawa Barat,620066,78450300.0,26662426.0,0.0,0.0,1190029.0,0.0,35245418.0,0.0,,0.0,,31617636.0,0.0,32016797.0,984970.0,,869350.0,0.0,224762.0,0.0,,,9325960.0,12544270.0,7070847.0,245001.0,1700842.0,22.0,6.22,,3.11,,79.0,14950174.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Madina Mandiri Sejahtera,Kab. Bantul,Provinsi D.I. Yogyakarta,620118,41438118.0,24774840.0,0.0,534629.0,0.0,7237.0,4336609.0,2756472.0,,0.0,,3886704.0,1038020.0,30444400.0,777211.0,,342663.0,0.0,2718535.0,0.0,,,2552733.0,5779994.0,2501304.0,0.0,1028068.0,11.0,8.89,,2.63,,102.95,8730509.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Daya Artha Mentari,Kab. Pasuruan,Provinsi Jawa Timur,620056,12425157.0,7221957.0,0.0,717281.0,0.0,0.0,337966.0,0.0,,0.0,,2318583.0,6250620.0,1310050.0,218054.0,,7485.0,0.0,1065920.0,0.0,,,2288356.0,2704397.0,2250012.0,0.0,24715.0,14.65,29.94,,0.39,,77.24,1949828.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Hikmah Khazanah,Kota Surakarta/Solo,Provinsi Jawa Tengah,620171,33347964.0,23329532.0,0.0,1051279.0,0.0,0.0,0.0,0.0,,0.0,,5875376.0,613081.0,16358850.0,189710.0,,378877.0,0.0,2196110.0,0.0,,,3786575.0,5539280.0,1849081.0,0.0,1862399.0,43.04,1.62,,5.75,,98.72,8075269.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Bobato Lestari,Kota Tidore Kepulauan,Provinsi Maluku Utara,620179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,,,PT BPRS Mojo Artho Kota Mojokerto Perseroda,Kota Mojokerto,Provinsi Jawa Timur,620160,65660694.0,31567348.0,0.0,193556.0,2874400.0,647371.0,4619000.0,753500.0,,0.0,,1416500.0,6000353.0,10915900.0,496995.0,,157441.0,0.0,32021734.0,0.0,,,5085375.0,8583825.0,4559557.0,3528.0,697717.0,42.0,2.02,,1.06,,64.0,18722080.0,
2015,12,,,PT Bank Perekonomian Rakyat Syariah Al Ihsan,Kab. Bandung,Provinsi Jawa Barat,620044,6930447.0,3882237.0,0.0,1257297.0,132675.0,0.0,0.0,70959.0,,0.0,,4099369.0,0.0,2010500.0,254008.0,,13754.0,0.0,24592.0,24106.0,,,1242637.0,1409354.0,1145304.0,0.0,166941.0,14.0,9.32,,2.41,,79.45,1690186.0,
2015,12,,,PT. BPRS Jabal Nur Tebuireng,Kota Surabaya,Provinsi Jawa Timur,620114,38966724.0,22681596.0,0.0,1049673.0,62933.0,0.0,0.0,6174402.0,,0.0,,2892780.0,110539.0,14970848.0,631125.0,,83546.0,0.0,18000553.0,173740.0,,,5541074.0,11225420.0,7120195.0,0.0,-1562459.0,13.0,22.02,,-4.0,,177.27,5193708.0,
