Tahun,Bulan,Longitude,Latitude,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,a. Kepada BPR,b. Kepada Bank Umum,c. Kepada non bank – pihak terkait,d. Kepada non bank – pihak tidak terkait,Cadangan_Kerugian_Penurunan_Nilai,Jumlah_Kredit,Tabungan,Deposito,Total_Liabilitas,Laba_tahun_berjalan,Total_Ekuitas,Agunan_yang_Diambil_Alih,Jumlah_Pendapatan_Bunga,Jumlah_Pendapatan_Operasional,Jumlah_Beban_Operasional,Laba_Rugi_Operasional,NPL_Gross,NPL_Neto,ROA,BOPO,NIM,LDR,KPMM,Cash_Ratio
2010,12,,,PT Bank Perekonomian Rakyat Cikarang Raharja,Kab. Bekasi,Provinsi Jawa Barat,600007,28995036.0,2688563.0,7518118.0,130000.0,16488183.0,579550.0,26824864.0,0.0,0.0,0.0,-605372.0,728507.0,0.0,4977013.0,5793739.0,6330019.0,-605372.0,,,,,,,,
2010,12,,,PT BPR Fajar Artha Makmur,Kota Depok,Provinsi Jawa Barat,601996,2924377.0,5654.0,1026245.0,0.0,1748520.0,37391.0,2780419.0,0.0,0.0,0.0,-806728.0,2369320.0,0.0,398541.0,595424.0,1399621.0,-806728.0,,,,,,,,
2010,12,,,PT. BPR Tahap Ganda,Kota Prabumulih,Provinsi Sumatera Selatan,601954,15347061.0,150000.0,2909202.0,0.0,10875266.0,165467.0,13934468.0,0.0,0.0,0.0,763887.0,1968154.0,0.0,4499101.0,5187774.0,4260669.0,943317.0,,,,,,,,
2010,12,,,PT BANK PEREKONOMIAN RAKYAT APTA SEJAHTERA,Kota Depok,Provinsi Jawa Barat,602003,4707145.0,500000.0,407600.0,0.0,3661969.0,30139.0,4569569.0,0.0,0.0,0.0,179871.0,8179871.0,0.0,895889.0,1144272.0,928564.0,205567.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Sindang Binaharta,Kota Lubuklinggau,Provinsi Sumatera Selatan,601998,12116634.0,1000000.0,2697484.0,349357.0,7699706.0,168422.0,11746547.0,0.0,0.0,0.0,1033398.0,11457369.0,0.0,2732512.0,2949217.0,1773807.0,1183945.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Brata Bhakti Sejahtera,Kota Depok,Provinsi Jawa Barat,602004,24044140.0,0.0,715146.0,73439.0,22443273.0,466076.0,23231858.0,0.0,0.0,0.0,450325.0,13450325.0,0.0,3139032.0,3536252.0,3069167.0,514657.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Berkat Sejati,Kota Palembang,Provinsi Sumatera Selatan,602752,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Nusantara Bona Pasogit Sembilan Belas,Kota Depok,Provinsi Jawa Barat,602031,22262482.0,2450688.0,4782281.0,50841.0,14281753.0,239984.0,21565563.0,0.0,0.0,0.0,1295476.0,15295476.0,0.0,5563010.0,6178695.0,4649249.0,1533239.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Palembang,Kota Palembang,Provinsi Sumatera Selatan,602731,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Siraya Karya Bakti,Kota Bekasi,Provinsi Jawa Barat,600016,3393863.0,12702.0,807624.0,129835.0,2422256.0,60057.0,3372417.0,0.0,0.0,0.0,151574.0,2751574.0,0.0,877937.0,964488.0,782558.0,173227.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Sinar Terang,Kota Bekasi,Provinsi Jawa Barat,600021,5553259.0,0.0,2842247.0,38540.0,2437038.0,118298.0,5317825.0,0.0,0.0,0.0,-12202.0,10955983.0,0.0,689972.0,734084.0,751389.0,-12202.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Bintang Dana Persada,Kota Palembang,Provinsi Sumatera Selatan,602728,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Pandanaran Jaya,Kota Bekasi,Provinsi Jawa Barat,600029,3363838.0,6289.0,1126385.0,149244.0,1981433.0,18488.0,3263351.0,0.0,0.0,0.0,225455.0,2825465.0,0.0,718381.0,768168.0,514644.0,257663.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Catur Mas,Kota Palembang,Provinsi Sumatera Selatan,602693,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Ukabima Grazia,Kota Palembang,Provinsi Sumatera Selatan,602621,6971130.0,250000.0,458484.0,20139.0,6052333.0,47741.0,6780956.0,0.0,0.0,0.0,-569157.0,5909693.0,0.0,982709.0,1079322.0,1678761.0,-569157.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Bringin Dana Sejahtera,Kota Bekasi,Provinsi Jawa Barat,600032,32146100.0,0.0,7870098.0,43666.0,26585136.0,3435495.0,34498900.0,0.0,0.0,0.0,505292.0,21411961.0,0.0,5557594.0,6081206.0,5590082.0,577476.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Puskopat,Kota Palembang,Provinsi Sumatera Selatan,602605,10322683.0,0.0,547085.0,0.0,8609189.0,50495.0,9156274.0,0.0,0.0,0.0,132931.0,2632931.0,0.0,1968850.0,2049140.0,1892685.0,151921.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Supradanamas,Kota Bekasi,Provinsi Jawa Barat,600042,7004028.0,0.0,1150033.0,0.0,5019850.0,160592.0,6169883.0,0.0,0.0,0.0,133665.0,4493809.0,0.0,1871319.0,2212322.0,2076659.0,133665.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Prima Dana Abadi,Kota Palembang,Provinsi Sumatera Selatan,602596,21693909.0,1003750.0,8073282.0,0.0,12313163.0,122060.0,21390195.0,0.0,0.0,0.0,266945.0,4597479.0,0.0,2409714.0,2575271.0,2286377.0,305079.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Ana Artha,Kota Bekasi,Provinsi Jawa Barat,600053,13680198.0,10365.0,2764201.0,0.0,10315493.0,75216.0,13090059.0,0.0,0.0,0.0,1482926.0,4083691.0,0.0,3153549.0,3935755.0,2246534.0,1694773.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Sentral Mitra Sejahtera,Kab. Bangka,Provinsi Kep. Bangka Belitung,601881,8346742.0,156460.0,1177936.0,273000.0,5942597.0,75795.0,7549993.0,0.0,0.0,0.0,-294611.0,368120.0,0.0,1400997.0,1859841.0,2141783.0,-294611.0,,,,,,,,
2010,12,,,PT BPR Anugrah Swakerta,Kota Pangkal Pinang,Provinsi Kep. Bangka Belitung,600002,8808901.0,0.0,1303864.0,0.0,5570400.0,27852.0,6874264.0,0.0,0.0,0.0,-885366.0,12726365.0,0.0,637750.0,717830.0,1603196.0,-885366.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Tapeunadana,Kota Depok,Provinsi Jawa Barat,601977,44581770.0,1655559.0,5573175.0,1227224.0,34734591.0,497055.0,43190549.0,0.0,0.0,0.0,1784237.0,7619599.0,0.0,8654886.0,9132337.0,6977537.0,2191992.0,,,,,,,,
2010,12,,,PT. BPR Efita Dana Sejahtera,Kota Depok,Provinsi Jawa Barat,601809,2681393.0,100000.0,275898.0,13958.0,2049462.0,28420.0,2439318.0,0.0,0.0,0.0,23697.0,326088.0,0.0,807846.0,1047175.0,1038094.0,23697.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Artha Bersama,Kota Depok,Provinsi Jawa Barat,601245,3820115.0,14871.0,47676.0,242316.0,2505568.0,144876.0,2810431.0,0.0,0.0,0.0,-328094.0,3150450.0,0.0,580091.0,849015.0,1190291.0,-328094.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Karunia,Kota Depok,Provinsi Jawa Barat,601246,9087625.0,84739.0,809922.0,248028.0,7538729.0,54647.0,8681418.0,0.0,0.0,0.0,-81295.0,9298936.0,0.0,1059269.0,1311882.0,1410641.0,-81295.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Duta Kepulauan Riau,Kota Tanjung Pinang,Provinsi Kep. Riau,600889,46885415.0,1000000.0,16926233.0,390213.0,25549624.0,263511.0,43866070.0,0.0,0.0,0.0,1112729.0,8951065.0,0.0,6838891.0,7308581.0,6162075.0,1352951.0,,,,,,,,
2010,12,,,Perumda BPR Bintan,Kab. Bintan (d/h Kab. Kepulauan Riau),Provinsi Kep. Riau,602575,87201178.0,11200000.0,27875134.0,116700.0,47252665.0,576884.0,86444499.0,0.0,0.0,0.0,2131488.0,8186799.0,0.0,8343082.0,9035790.0,6420221.0,2613458.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Sukma Hitamajaya,Kota Depok,Provinsi Jawa Barat,601249,12650684.0,136594.0,573798.0,67290.0,10805139.0,70276.0,11582821.0,0.0,0.0,0.0,992898.0,3000377.0,0.0,4027556.0,4584848.0,3411311.0,1134741.0,,,,,,,,
2010,12,,,PT BANK PEREKONOMIAN RAKYAT BANTORU PERINTIS,Kota Depok,Provinsi Jawa Barat,601256,4649262.0,289256.0,771226.0,168771.0,3146974.0,26156.0,4376227.0,0.0,0.0,0.0,120843.0,4547616.0,0.0,828845.0,924689.0,786948.0,141410.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Natuna,Kab. Natuna,Provinsi Kep. Riau,602696,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Difobutama,Kota Depok,Provinsi Jawa Barat,601258,9668118.0,0.0,1596605.0,29167.0,7516475.0,91197.0,9142247.0,0.0,0.0,0.0,485855.0,2589547.0,0.0,2382591.0,2846438.0,2284249.0,570086.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Sumber Dana Mas,Kab. Lingga,Provinsi Kep. Riau,602653,4974355.0,0.0,2047361.0,355219.0,2287535.0,0.0,4690115.0,0.0,0.0,0.0,-313731.0,2686269.0,0.0,96181.0,155430.0,469161.0,-313731.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Sumatera Selatan (Perseroda),Kota Palembang,Provinsi Sumatera Selatan,602574,135851573.0,0.0,25471822.0,0.0,107072012.0,1467527.0,132543834.0,0.0,0.0,0.0,2911785.0,167736785.0,0.0,13185747.0,14668645.0,11792153.0,2911785.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Dana Lestari,Kota Depok,Provinsi Jawa Barat,601262,5713116.0,0.0,972763.0,26750.0,4317515.0,174828.0,5317028.0,0.0,0.0,0.0,680490.0,3280490.0,0.0,3542908.0,4030445.0,3221321.0,848142.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Buana Arta Mulia,Kab. Karimun,Provinsi Kep. Riau,602632,15348692.0,2297813.0,6526343.0,0.0,5167032.0,70610.0,13991188.0,0.0,0.0,0.0,-200308.0,13776662.0,0.0,1449909.0,1606000.0,1849289.0,-200308.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Xen,Kota Depok,Provinsi Jawa Barat,601314,1835856.0,1602.0,748461.0,104166.0,817402.0,45061.0,1671631.0,0.0,0.0,0.0,-345205.0,3326834.0,0.0,250376.0,299207.0,668953.0,-345205.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Karimun Sejahtera,Kab. Karimun,Provinsi Kep. Riau,602617,57738754.0,1800000.0,24921399.0,1012199.0,28098114.0,364380.0,55831712.0,0.0,0.0,0.0,958982.0,10029193.0,0.0,7160295.0,7882370.0,6869703.0,1172175.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Laksana Binacimanggis,Kota Depok,Provinsi Jawa Barat,601323,2525278.0,532231.0,478426.0,72532.0,1360693.0,126600.0,2443882.0,0.0,0.0,0.0,143029.0,2143029.0,0.0,615421.0,711336.0,553026.0,163461.0,,,,,,,,
2010,12,,,Perumda BPR Tuah Karimun,Kab. Karimun,Provinsi Kep. Riau,600784,14373324.0,0.0,2883342.0,182082.0,10079772.0,61003.0,13145196.0,0.0,0.0,0.0,-516177.0,6984786.0,0.0,1667228.0,1895684.0,2437792.0,-516177.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Arthaguna Sejahtera,Kota Depok,Provinsi Jawa Barat,601466,23225804.0,35651.0,2267107.0,103208.0,19252591.0,145286.0,21658557.0,0.0,0.0,0.0,443424.0,3105590.0,0.0,5073423.0,5479531.0,5047120.0,443424.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Berkah Serumpun Mandiri,Kota Pangkal Pinang,Provinsi Kep. Bangka Belitung,602710,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT. BPR Daya Perdana Nusantara,Kota Depok,Provinsi Jawa Barat,601467,23793608.0,19461.0,6547197.0,0.0,14828824.0,881581.0,21395482.0,0.0,0.0,0.0,-1032260.0,8327740.0,0.0,5146681.0,5622881.0,6730593.0,-1032260.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Ukabima Lestari,Kota Pangkal Pinang,Provinsi Kep. Bangka Belitung,600799,24631164.0,4200000.0,4188987.0,227833.0,15076278.0,674333.0,23693098.0,0.0,0.0,0.0,922646.0,7881813.0,0.0,5325742.0,5758348.0,4793710.0,952285.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Mega Mas Lestari,Kab. Karimun,Provinsi Kep. Riau,602676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Menaramas Mitra,Kota Bekasi,Provinsi Jawa Barat,600091,2559475.0,75000.0,154731.0,0.0,2246861.0,46389.0,2476592.0,0.0,0.0,0.0,179185.0,3283370.0,0.0,388161.0,484525.0,290508.0,194017.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Multidana Mandiri,Kota Palembang,Provinsi Sumatera Selatan,601952,57344049.0,2757141.0,23468427.0,7266464.0,22045553.0,259308.0,55537585.0,0.0,0.0,0.0,-71254.0,16100913.0,0.0,6872228.0,7329427.0,5728580.0,-71254.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Dana Pensiun Taspen,Kota Bekasi,Provinsi Jawa Barat,600111,57683775.0,119595.0,5282808.0,381001.0,49538990.0,815114.0,55322394.0,0.0,0.0,0.0,3103320.0,18319969.0,0.0,10996327.0,11875753.0,8152919.0,3882074.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Prabumegah Kencana,Kab. Musi Banyuasin,Provinsi Sumatera Selatan,601955,43394583.0,1000000.0,9765171.0,905331.0,28027262.0,354421.0,39697764.0,0.0,0.0,0.0,542828.0,16500040.0,0.0,5560617.0,6075916.0,5257597.0,753928.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Alsaba Prima,Kota Bekasi,Provinsi Jawa Barat,601281,5528962.0,0.0,1322740.0,817392.0,3167039.0,536578.0,5307171.0,0.0,0.0,0.0,-206993.0,7373007.0,0.0,1531099.0,1608926.0,1782191.0,-206993.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Dumai Kapital Lestari,Kota Dumai,Provinsi Riau,601926,8952759.0,0.0,2428556.0,40293.0,6149256.0,100857.0,8618105.0,0.0,0.0,0.0,707247.0,4303676.0,0.0,1877609.0,2159175.0,1276828.0,882647.0,,,,,,,,
2010,12,,,PT. BPR Arthasraya Sejahtera,Kota Bekasi,Provinsi Jawa Barat,601282,1337782.0,15532.0,84864.0,0.0,978386.0,200283.0,1078782.0,0.0,0.0,0.0,-144373.0,5494281.0,0.0,264254.0,315469.0,605498.0,-144373.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Putra Mahkota Mandiri,Kota Pekanbaru,Provinsi Riau,602735,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Prima Riau Sentosa,Kota Pekanbaru,Provinsi Riau,602712,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Mitra Sejahtera Lestari,Kota Bekasi,Provinsi Jawa Barat,601290,12323739.0,654822.0,1031399.0,225488.0,10312016.0,240996.0,12223725.0,0.0,0.0,0.0,672033.0,4578813.0,0.0,2544107.0,2708529.0,1940491.0,768038.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Hosing Jaya,Kota Bekasi,Provinsi Jawa Barat,601292,19120594.0,201604.0,2408239.0,8532.0,15970927.0,225602.0,18589302.0,0.0,0.0,0.0,2286178.0,4894225.0,0.0,5444885.0,6282682.0,3550582.0,2705288.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Arsham Sejahtera,Kota Pekanbaru,Provinsi Riau,602695,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Kranji Krida Sejahtera,Kota Bekasi,Provinsi Jawa Barat,601275,2764867.0,100000.0,934969.0,23447.0,1827877.0,269362.0,2886293.0,0.0,0.0,0.0,80312.0,2680312.0,0.0,700266.0,781252.0,687453.0,94362.0,,,,,,,,
2010,12,,,PT. BPR Bina Dian Citra,Kota Bekasi,Provinsi Jawa Barat,601298,21967496.0,44483.0,3039556.0,103055.0,17748191.0,196260.0,20935285.0,0.0,0.0,0.0,961755.0,2961755.0,0.0,5562802.0,6456257.0,5328408.0,1142010.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Bekasi Binatanjung Makmur,Kota Bekasi,Provinsi Jawa Barat,601306,15899836.0,14329.0,4945765.0,0.0,9503997.0,172057.0,14464091.0,0.0,0.0,0.0,244156.0,5994156.0,0.0,2923009.0,3436737.0,3143593.0,279035.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Varia Centralartha,Kota Bekasi,Provinsi Jawa Barat,601308,16136279.0,0.0,4828719.0,0.0,13328165.0,4421487.0,18156884.0,0.0,0.0,0.0,97653.0,5133978.0,0.0,2396022.0,2856679.0,2767041.0,97653.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Anugerah Bintang Sejahtera,Kota Pekanbaru,Provinsi Riau,602678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2010,12,,,PT. BPR Putra Riau Mandiri,Kota Pekanbaru,Provinsi Riau,602677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Arta Pundi Mekar,Kota Bekasi,Provinsi Jawa Barat,601309,3419352.0,0.0,1085691.0,9500.0,2132342.0,28016.0,3227533.0,0.0,0.0,0.0,162891.0,3159017.0,0.0,980303.0,1139654.0,956054.0,186161.0,,,,,,,,
2010,12,,,PT.BPR Faiza Pradani Andi,Kota Pekanbaru,Provinsi Riau,602663,3089889.0,0.0,2145979.0,622650.0,85000.0,3538.0,2853629.0,0.0,0.0,0.0,-745179.0,9754821.0,0.0,5440.0,5545.0,750724.0,-745179.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Dian Faraqo Gemilang,Kota Bekasi,Provinsi Jawa Barat,601316,2731258.0,0.0,1142614.0,45475.0,1499754.0,116823.0,2687843.0,0.0,0.0,0.0,-8611.0,6272277.0,0.0,346498.0,355969.0,364580.0,-8611.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Duta Perdana,Kota Pekanbaru,Provinsi Riau,602651,2080583.0,2646.0,239287.0,36111.0,1484188.0,7615.0,1762232.0,0.0,0.0,0.0,-630658.0,6369342.0,0.0,86507.0,100935.0,734493.0,-630658.0,,,,,,,,
2010,12,,,PT BANK PEREKONOMIAN RAKYAT BINTARA PRATAMA SEJAHTERA,Kota Bekasi,Provinsi Jawa Barat,601317,3676499.0,0.0,572364.0,0.0,2838769.0,66764.0,3411133.0,0.0,0.0,0.0,425540.0,2426421.0,0.0,1026961.0,1205205.0,695521.0,486332.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Fianka Rezalina Fatma,Kota Pekanbaru,Provinsi Riau,602684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Dana Bintan Sejahtera,Kota Tanjung Pinang,Provinsi Kep. Riau,602075,75025626.0,4350000.0,32110605.0,150000.0,34420179.0,302101.0,71030784.0,0.0,0.0,0.0,2098934.0,11478029.0,0.0,11143870.0,11891274.0,9284086.0,2651623.0,,,,,,,,
2010,12,,,PT. BPR Musi Artha Surya,Kab. Musi Banyuasin,Provinsi Sumatera Selatan,602540,27059121.0,1050000.0,6599101.0,0.0,17221664.0,1004731.0,24870765.0,0.0,0.0,0.0,1098174.0,15025322.0,0.0,6743407.0,7893319.0,6794645.0,1098174.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Agritrans Batumarta,Kab. Ogan Komering Ulu,Provinsi Sumatera Selatan,601117,22011766.0,200000.0,2542800.0,0.0,17241970.0,90524.0,19984770.0,0.0,0.0,0.0,1947336.0,4523908.0,0.0,5924456.0,6155497.0,3877259.0,2298688.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Tri Gunung Selatan,Kota Palembang,Provinsi Sumatera Selatan,601951,82655745.0,1522138.0,8884333.0,197444.0,69352642.0,1021393.0,79956557.0,0.0,0.0,0.0,1797403.0,13503897.0,0.0,9990130.0,11087274.0,9190115.0,1797403.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Ulima Djumpa Marom,Kota Bekasi,Provinsi Jawa Barat,600705,2582109.0,55000.0,511940.0,110144.0,1854020.0,55650.0,2531104.0,0.0,0.0,0.0,102239.0,8110099.0,0.0,504179.0,562184.0,446430.0,115702.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Sukasada,Kota Palembang,Provinsi Sumatera Selatan,601100,121659929.0,13100000.0,31496438.0,135642.0,74255827.0,544523.0,118987907.0,0.0,0.0,0.0,5027649.0,22393755.0,0.0,14903462.0,15910122.0,9517585.0,6392537.0,,,,,,,,
2010,12,,,PT. BPR Lugano,Kota Bekasi,Provinsi Jawa Barat,600707,13328015.0,10854.0,1155638.0,0.0,12068891.0,56555.0,13235383.0,0.0,0.0,0.0,81414.0,4645032.0,0.0,682606.0,760170.0,648144.0,93045.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Mitra Central Dana,Kota Palembang,Provinsi Sumatera Selatan,600863,28889893.0,6000000.0,5447796.0,982.0,16460307.0,218669.0,27909085.0,0.0,0.0,0.0,701481.0,4705436.0,0.0,4329485.0,4675718.0,3832429.0,801692.0,,,,,,,,
2010,12,,,PT. BPR Multi Artha Mas Sejahtera,Kota Bekasi,Provinsi Jawa Barat,600869,13471419.0,1648450.0,1075117.0,218302.0,9992053.0,491991.0,12933922.0,0.0,0.0,0.0,582716.0,9105752.0,0.0,2938516.0,3457098.0,2762651.0,675859.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Tiurganda,Kab. Ogan Ilir,Provinsi Sumatera Selatan,601953,14858101.0,0.0,1308119.0,0.0,12575960.0,99100.0,13884079.0,0.0,0.0,0.0,2295510.0,3295510.0,0.0,6067342.0,6343528.0,3486611.0,2858887.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Depo Mitra Mandiri,Kota Bekasi,Provinsi Jawa Barat,600926,9563825.0,1407049.0,767776.0,0.0,6941062.0,102930.0,9115887.0,0.0,0.0,0.0,732532.0,10629416.0,0.0,2525755.0,2660006.0,1884085.0,844417.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Cinta Manis Agroloka,Kab. Ogan Ilir,Provinsi Sumatera Selatan,601116,12581324.0,200000.0,2083044.0,48607.0,9978065.0,208307.0,12309716.0,0.0,0.0,0.0,1332935.0,2477285.0,0.0,3205984.0,3410208.0,1924515.0,1523354.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Aditama Arta,Kota Bekasi,Provinsi Jawa Barat,601272,31537438.0,224080.0,3422360.0,25277.0,27096093.0,663221.0,30767810.0,0.0,0.0,0.0,2027904.0,6089335.0,0.0,6839780.0,8235276.0,5805484.0,2429792.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Musi Arta Lestari,Kab. Ogan Komering Ulu Timur,Provinsi Sumatera Selatan,601950,11904367.0,0.0,4651440.0,1361.0,6236190.0,68552.0,10888991.0,0.0,0.0,0.0,497008.0,1497008.0,0.0,1939651.0,2169627.0,1487182.0,672016.0,,,,,,,,
2010,12,,,PT. BPR Nasional Nusantara,Kota Bekasi,Provinsi Jawa Barat,601239,2283820.0,9277.0,708355.0,26975.0,1004627.0,286785.0,1749234.0,0.0,0.0,0.0,-294543.0,2451706.0,0.0,259903.0,731259.0,1235461.0,-294543.0,,,,,,,,
2010,12,,,PT. BPR Rarat Ganda,Kab. Banyuasin,Provinsi Sumatera Selatan,601949,18717322.0,0.0,2749673.0,0.0,15103080.0,171744.0,17852753.0,0.0,0.0,0.0,3170794.0,4670794.0,0.0,7544091.0,8026560.0,4218593.0,3845546.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Citra Bersada Abadi,Kota Bekasi,Provinsi Jawa Barat,601252,17732007.0,10441.0,1892473.0,128500.0,13951671.0,379821.0,15983085.0,0.0,0.0,0.0,496498.0,4496498.0,0.0,4805738.0,5424444.0,4801288.0,576914.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Muara Enim (Perseroda),Kab. Lematang Ilir Ogan Tengah (Muara Enim),Provinsi Sumatera Selatan,602739,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT. BPR Genades Putranindo,Kota Bekasi,Provinsi Jawa Barat,601255,2766926.0,0.0,1367462.0,50000.0,1198277.0,17709.0,2615739.0,0.0,0.0,0.0,58441.0,2658441.0,0.0,596795.0,627844.0,556024.0,69900.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Danasari Persada,Kota Bekasi,Provinsi Jawa Barat,601263,9919878.0,635.0,816399.0,137516.0,8018741.0,226790.0,8973291.0,0.0,0.0,0.0,640753.0,3730287.0,0.0,2284410.0,2460330.0,1662850.0,800753.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Baturaja (Perseroda),Kab. Ogan Komering Ulu,Provinsi Sumatera Selatan,602741,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Utomo Manunggal Sejahtera Sumsel,Kab. Ogan Komering Ulu,Provinsi Sumatera Selatan,602679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Karinamas Permai,Kota Bekasi,Provinsi Jawa Barat,601271,7721942.0,12383.0,561908.0,36522.0,5696093.0,138387.0,6306906.0,0.0,0.0,0.0,256433.0,2635468.0,0.0,1864086.0,2071865.0,1801544.0,261500.0,,,,,,,,
2010,12,,,PT BANK PEREKONOMIAN RAKYAT LESTARI JABAR,Kota Bekasi,Provinsi Jawa Barat,601231,4453023.0,0.0,121827.0,0.0,4042839.0,67549.0,4164666.0,0.0,0.0,0.0,46851.0,1860742.0,0.0,973139.0,1166891.0,1110509.0,55801.0,,,,,,,,
